file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnumSystemProperty/3[java.lang.Class<E>,java.lang.String,E]",false,325,2,1,0,1,1,2,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getFirstEnumIgnoreCase/4[java.lang.Class<E>,java.lang.String,java.util.function.Function<E,java.lang.String>,E]",false,367,2,2,1,1,2,6,6,2,1,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,EnumUtils/0,true,477,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,getEnumList/1[java.lang.Class<E>],false,273,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,isEnum/1[java.lang.Class<E>],false,374,1,1,1,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,0,false
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"isValidEnumIgnoreCase/2[java.lang.Class<E>,java.lang.String]",false,408,2,1,0,1,2,1,3,1,0,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,39,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnum/2[java.lang.Class<E>,java.lang.String]",false,202,2,2,1,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnumIgnoreCase/3[java.lang.Class<E>,java.lang.String,E]",false,260,2,2,1,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,stream/1[java.lang.Class<T>],false,466,1,0,0,0,2,3,3,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"processBitVectors/2[java.lang.Class<E>,long[]]",false,444,3,3,1,2,4,9,13,1,4,2,9,1,1,0,1,0,1,1,2,3,3,2,0,0,1,56,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnumIgnoreCase/2[java.lang.Class<E>,java.lang.String]",false,242,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,checkBitVectorable/1[java.lang.Class<E>],false,73,2,3,2,1,2,5,5,1,1,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,33,10,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnumMap/2[java.lang.Class<E>,java.util.function.Function<E,K>]",false,304,3,1,0,1,1,4,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"generateBitVectors/2[java.lang.Class<E>,java.lang.Iterable<? extends E>]",false,178,3,1,0,1,2,9,12,1,3,2,9,1,1,1,0,0,1,1,3,3,6,1,0,0,1,68,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"processBitVector/2[java.lang.Class<E>,long]",false,426,2,2,0,2,1,2,3,1,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"generateBitVector/2[java.lang.Class<E>,E[]]",false,98,2,1,0,1,1,3,4,1,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"isValidEnum/2[java.lang.Class<E>,java.lang.String]",false,390,2,1,0,1,2,1,3,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getEnum/3[java.lang.Class<E>,java.lang.String,E]",false,219,1,1,1,0,4,1,11,3,0,3,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_985.java,org.apache.commons.lang3.EnumUtils,"getFirstEnum/4[java.lang.Class<E>,int,java.util.function.ToIntFunction<E>,E]",false,345,2,2,0,2,3,6,6,2,1,4,6,1,1,0,1,0,0,0,0,0,0,1,0,0,1,43,9,0,true
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$TestWithUseParametersRunnerFactoryAnnotation,aTest/0,false,723,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$TestWithUseParametersRunnerFactoryAnnotation,data/0,false,715,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,false
E:\FYP_Project\temp_batch\File_2184.java,org.junit.tests.running.classes.ParameterizedTestTest$TestWithUseParametersRunnerFactoryAnnotation,TestWithUseParametersRunnerFactoryAnnotation/1[java.lang.Object],true,719,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
E:\FYP_Project\temp_batch\File_5223.java,org.apache.commons.lang3.text.FormatFactory,"getFormat/3[java.lang.String,java.lang.String,java.util.Locale]",false,33,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,true
E:\FYP_Project\temp_batch\File_659.java,junit.tests.runner.ResultTest$AssumptionFailedTest,assumptionFailed/0,false,101,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2175.java,org.junit.tests.experimental.max.JUnit38SortingTest$JUnit4Test,pass/0,false,36,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failedAssumptionsWithMessage/0,false,288,5,3,0,3,1,7,5,0,1,0,7,1,1,0,0,0,0,0,2,1,0,0,0,0,0,14,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeThatPassesOnStrings/0,false,97,2,1,0,1,1,3,4,0,0,0,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeTrueWorks/0,false,157,2,2,0,2,2,4,9,0,0,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failingAssumptionInBeforeClassIgnoresClass/0,false,206,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumptionsWithMessageAndCause/0,false,272,5,3,0,3,1,8,5,0,1,0,8,1,1,0,0,0,0,0,2,1,0,0,0,0,0,14,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeNotNullThrowsException/0,false,103,2,1,0,1,2,2,9,0,1,0,2,0,0,0,0,1,0,1,2,1,0,1,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeFalseWorks/0,false,167,2,2,0,2,2,4,9,0,0,0,4,0,0,0,0,1,0,2,0,0,0,1,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeThatWorks/0,false,81,2,1,0,1,2,3,8,0,0,0,3,0,0,0,0,1,0,1,2,0,0,1,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,runAndGetAssumptionFailures/1[java.lang.Class<?>],false,300,3,3,3,0,1,2,12,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,30,10,0,true
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,passingAssumptionsScootThrough/0,false,73,3,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeNoExceptionThrows/0,false,143,2,1,0,1,2,5,10,0,1,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,16,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failingAssumptionInConstructorIgnoresClass/0,false,222,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeNotNullPasses/0,false,124,2,1,0,1,1,2,5,0,1,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failingAssumptionInBeforePreventsTestRun/0,false,189,2,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeWithExpectedExceptionShouldThrowAssumptionViolatedException/0,false,235,3,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failedAssumptionsMeanPassing/0,false,40,3,0,0,0,1,6,6,0,1,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeThatPasses/0,false,91,2,1,0,1,1,3,4,0,0,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assertCompletesNormally/0,false,153,0,3,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeNotNullThrowsExceptionForNullArray/0,false,114,2,1,0,1,2,2,8,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumptionsWithMessage/0,false,254,5,2,0,2,1,5,4,0,1,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,12,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,assumeNotNullIncludesParameterList/0,false,131,2,1,0,1,3,5,12,0,1,0,5,0,0,0,0,1,0,2,2,1,0,1,0,0,0,16,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest,failedAssumptionsCanBeDetectedByListeners/0,false,50,4,0,0,0,1,4,12,0,1,0,4,0,0,0,0,0,0,0,2,2,0,0,1,0,0,21,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest$HasFailingAssumeInBeforeClass,checkForSomethingThatIsntThere/0,false,195,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest$HasFailingAssumeInBeforeClass,failing/0,false,200,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2174.java,org.junit.tests.experimental.AssumptionTest$TestClassWithAssumptionFailure,assumeWithExpectedException/0,false,229,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$NewTest,after/0,false,29,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$NewTest,test/0,false,34,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$NewTest,before/0,false,24,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,false
E:\FYP_Project\temp_batch\File_2181.java,org.junit.tests.junit3compatibility.ForwardCompatibilityTest$ExpectedTest,expected/0,false,118,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getRunnerAnnotations/0,false,380,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,childrenInvoker/1[org.junit.runners.RunNotifier],false,289,3,0,0,0,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,withBeforeClasses/1[org.junit.runners.Statement],false,237,4,0,0,0,2,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getChildren/0,false,118,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1028,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,describeChild/1[T],false,123,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1028,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,order/1[org.junit.runners.Orderer],false,477,4,3,0,3,5,14,29,1,5,1,14,0,0,2,1,1,0,0,1,8,0,3,0,0,0,27,1,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,validate/0,false,521,2,2,0,2,2,3,7,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,setScheduler/1[org.junit.runners.RunnerScheduler],false,560,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,comparator/1[org.junit.runners.Sorter],false,548,3,1,0,1,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,ParentRunner/1[java.lang.Class<?>],true,90,1,2,0,2,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,areAllChildrenIgnored/0,false,223,1,2,0,2,3,2,8,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,11,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,shouldNotReorder/0,false,516,2,1,0,1,2,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getName/0,false,343,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getTestClass/0,false,354,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,filter/1[org.junit.runners.Filter],false,429,4,2,0,2,5,11,27,0,3,1,11,0,0,1,0,2,0,0,0,4,0,4,0,0,0,17,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,applyValidators/1[java.util.List<java.lang.Throwable>],false,154,1,1,0,1,3,4,7,0,0,1,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,18,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,"validatePublicVoidNoArgMethods/3[java.lang.Class<? extends java.lang.annotation.Annotation>,boolean,java.util.List<java.lang.Throwable>]",false,174,2,1,0,1,2,3,6,0,1,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,36,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,"runChild/2[T,org.junit.runners.RunNotifier]",false,129,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1028,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,withClassRules/1[org.junit.runners.Statement],false,267,4,2,0,2,2,3,4,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,2,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,"shouldRun/2[org.junit.runners.Filter,T]",false,544,3,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,withInterruptIsolation/1[org.junit.runners.Statement],false,301,2,0,0,0,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,20,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,run/1[org.junit.runners.RunNotifier],false,407,5,7,0,7,4,7,20,0,2,1,7,0,0,0,0,1,0,0,0,2,0,1,0,0,0,19,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,validateClassRules/1[java.util.List<java.lang.Throwable>],false,182,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,runChildren/1[org.junit.runners.RunNotifier],false,325,3,2,0,2,2,3,16,0,1,1,3,0,0,1,0,1,0,0,0,1,0,2,1,0,0,14,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,collectInitializationErrors/1[java.util.List<java.lang.Throwable>],false,147,3,3,0,3,1,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,isIgnored/1[T],false,321,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,ParentRunner/1[org.junit.runners.TestClass],true,100,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,classBlock/1[org.junit.runners.RunNotifier],false,212,3,6,0,6,2,6,10,1,1,1,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,76,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,"runLeaf/3[org.junit.runners.Statement,org.junit.runners.Description,org.junit.runners.RunNotifier]",false,362,4,5,0,5,3,5,16,0,1,3,5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20,20,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getFilteredChildren/0,false,529,2,1,0,1,3,4,14,1,0,0,4,0,0,0,2,1,0,0,0,1,0,3,0,0,0,5,2,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,sort/1[org.junit.runners.Sorter],false,454,3,3,0,3,3,8,17,1,1,1,8,0,0,1,0,1,0,0,0,2,0,2,0,0,0,13,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,withAfterClasses/1[org.junit.runners.Statement],false,251,4,0,0,0,2,2,4,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,getDescription/0,false,389,2,5,0,5,4,10,14,1,2,0,10,0,0,1,1,0,0,0,0,3,0,1,0,0,0,14,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,createTestClass/1[java.lang.Class<?>],false,110,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,true
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner,classRules/0,false,277,3,2,0,2,1,3,6,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,4,0,true
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$CallbackArguments$Succeeded,test/0,false,203,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"failNotNull/2[java.lang.String,java.lang.Object]",false,751,1,2,1,1,2,1,7,0,1,2,1,1,1,0,1,0,0,4,0,2,2,1,0,0,0,8,10,0,false
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"formatClassAndValue/2[java.lang.Object,java.lang.String]",false,860,0,1,1,0,2,2,4,1,1,2,2,0,0,0,1,0,0,3,0,1,1,0,0,0,0,10,10,0,false
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertNotEquals/4[java.lang.String,float,float,float]",false,597,1,3,1,2,2,3,5,0,0,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,49,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,buildPrefix/1[java.lang.String],false,1031,0,1,1,0,3,1,3,1,0,1,1,0,0,0,2,0,0,2,1,0,1,0,0,0,0,4,10,0,false
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertEquals/4[java.lang.String,double,double,double]",false,553,1,3,1,2,2,3,5,0,0,4,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,48,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertEquals/3[java.lang.String,long,long]",false,645,1,3,2,1,2,2,5,0,0,3,2,1,4,0,1,0,0,0,0,0,0,1,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertEquals/3[double,double,double]",false,684,1,2,1,1,1,1,3,0,0,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertArrayEquals/3[java.lang.String,int[],int[]]",false,417,2,2,1,1,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertNotEquals/2[long,long]",false,212,1,1,0,1,1,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertThrows/2[java.lang.Class<T>,org.junit.ThrowingRunnable]",false,980,3,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertEquals/4[java.lang.String,float,float,float]",false,575,1,3,1,2,2,3,5,0,0,4,3,2,4,0,0,0,0,0,0,0,0,1,0,0,0,48,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertArrayEquals/3[java.lang.String,long[],long[]]",false,442,2,2,1,1,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertNotEquals/3[float,float,float]",false,266,1,1,0,1,1,1,3,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertSame/2[java.lang.Object,java.lang.Object]",false,782,1,3,2,1,1,1,3,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"failEquals/2[java.lang.String,java.lang.Object]",false,180,1,5,4,1,2,1,8,0,1,2,1,1,1,0,1,0,0,3,0,3,2,1,0,0,0,8,10,0,false
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertNotSame/3[java.lang.String,java.lang.Object,java.lang.Object]",false,797,1,3,2,1,2,1,5,0,0,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,32,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertThat/2[T,org.junit.Matcher<? super T>]",false,929,3,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertArrayEquals/2[int[],int[]]",false,428,2,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertArrayEquals/2[long[],long[]]",false,453,2,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertArrayEquals/3[float[],float[],float]",false,515,2,1,0,1,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
E:\FYP_Project\temp_batch\File_881.java,org.junit.Assert,"assertNotEquals/3[java.lang.String,long,long]",false,199,1,2,1,1,2,2,5,0,0,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,30,9,0,true
